Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,5,0,0,0,0
3,34,0,0,0,0
4,37,0,0,0,1
5,42,0,0,0,1
6,126,0,0,0,1
7,130,0,0,0,1
8,147,0,0,0,1
9,195,0,0,0,2
10,286,0,0,0,2
11,290,0,0,0,3
12,313,0,0,0,3
13,325,0,0,0,3
14,326,0,0,0,3
15,347,0,0,0,3
16,348,0,0,0,3
17,359,0,0,0,3
18,370,0,0,0,3
19,426,0,0,0,5
20,429,1,0,0,6
21,453,4,0,0,6
22,482,10,0,0,6
23,488,20,0,0,6
24,510,35,0,0,6
25,521,53,0,0,6
26,525,75,0,0,6
27,527,103,0,0,6
28,621,129,0,0,6
29,632,164,0,0,6
30,661,212,0,0,7
31,663,245,0,0,8
32,678,278,0,0,9
33,708,300,0,0,9
34,737,316,0,0,9
35,744,323,0,0,9
36,751,331,0,0,10
37,756,351,0,0,10
38,775,366,0,0,11
39,822,383,0,0,11
40,825,403,0,0,12
41,907,427,0,0,12
42,921,447,0,0,12
43,923,465,0,0,12
44,924,484,0,0,12
45,954,503,0,0,13
46,995,518,0,0,13
47,1021,534,0,0,13
48,1028,560,0,0,15
49,1039,588,0,0,15
50,1052,619,0,0,15
51,1075,646,0,0,16
52,1088,666,0,0,16
53,1108,691,0,0,16
54,1112,714,0,0,16
55,1131,729,0,0,16
56,1148,739,0,0,18
57,1167,748,0,0,18
58,1185,765,0,0,18
59,1186,783,0,0,19
60,1190,783,0,0,19
