Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,1,0,0,0,0
3,17,0,0,0,0
4,74,0,0,0,0
5,85,0,0,0,0
6,97,0,0,0,1
7,129,0,0,0,1
8,132,0,0,0,1
9,139,0,0,0,1
10,140,0,0,0,1
11,143,0,0,0,1
12,165,0,0,0,1
13,184,0,0,0,1
14,185,0,0,0,1
15,199,0,0,0,1
16,215,0,0,0,1
17,231,0,0,0,1
18,247,0,0,0,1
19,264,0,0,0,1
20,302,1,0,0,1
21,319,1,0,0,1
22,362,10,0,0,1
23,376,15,0,0,1
24,377,37,0,0,2
25,378,56,0,0,3
26,383,78,0,0,3
27,393,96,0,0,3
28,417,113,0,0,4
29,426,121,0,0,4
30,449,135,0,0,4
31,455,140,0,0,4
32,496,150,0,0,4
33,523,158,0,0,4
34,530,171,0,0,5
35,543,189,0,0,5
36,544,204,0,0,6
37,545,221,0,0,6
38,553,234,0,0,7
39,558,245,0,0,7
40,628,266,0,0,7
41,638,286,0,0,7
42,669,313,0,0,7
43,695,337,0,0,8
44,696,359,0,0,8
45,699,369,0,0,8
46,738,377,0,0,8
47,741,385,0,0,8
48,832,395,0,0,8
49,848,409,0,0,8
50,865,425,0,0,9
51,870,443,0,0,10
52,899,462,0,0,11
53,937,481,0,0,12
54,938,510,0,0,14
55,1043,527,0,0,15
56,1046,534,0,0,15
57,1061,541,0,0,15
58,1078,553,0,0,15
59,1084,574,0,0,18
60,1109,574,0,0,18
