359,0,0,2
839,4,1,1
839,4,4,2
899,1,0,2
899,3,0,2
1379,1,1,2
1379,2,1,2
1379,4,1,1
1379,4,4,2
1859,3,0,2
1859,5,2,2
1919,6,0,5
2339,1,0,2
2339,1,1,2
2339,3,0,1
2339,4,1,1
2339,4,4,2
2639,6,1,2
2639,6,4,8
2819,4,1,2
3299,3,0,1
3359,6,0,12
3779,1,0,1
3779,4,1,5
3779,4,4,4
4259,4,1,1
4259,4,4,2
4259,5,2,2
4379,6,2,8
4379,6,5,9
4499,6,2,2
4559,6,2,10
4619,6,2,8
4679,6,2,4
4679,6,5,14
4679,6,6,2
4739,2,0,2
4739,3,0,1
4739,6,0,5
4739,6,2,1
4739,6,3,25
4739,6,5,2
4799,6,0,2
4799,6,3,10
4859,6,0,4
4859,6,3,4
4979,6,3,16
4979,6,6,2
5039,6,0,3
5099,6,0,4
5219,3,0,1
5219,4,1,2
5219,4,4,2
5219,6,1,2
5279,6,1,10
5339,6,1,8
5339,6,4,10
5399,6,1,20
5399,6,4,9
5399,6,6,4
5459,6,1,23
5459,6,6,14
5519,6,1,4
5519,6,4,20
5579,6,1,13
5579,6,4,27
5699,1,1,2
5699,2,1,1
5699,4,1,2
5699,6,2,14
5759,6,2,5
5759,6,6,4
5999,6,2,2
6179,3,0,1
6299,6,0,13
6359,6,0,5
6359,6,3,2
6359,6,6,4
6659,1,0,2
6659,1,1,2
6659,3,0,1
6659,4,1,2
6659,4,3,1
6779,6,1,6
6839,6,1,26
6839,6,4,11
6899,6,1,17
6959,6,1,1
6959,6,4,11
7139,2,1,1
7619,3,0,1
7619,5,2,1
7619,5,3,1
8099,0,0,2
8099,4,1,2
8099,4,3,1
8099,6,1,2
8339,6,1,2
8399,6,1,3
8579,2,1,1
8699,6,2,12
8939,6,5,3
9059,0,0,2
9059,2,0,1
9059,6,0,6
9119,6,0,2
9119,6,3,7
9239,6,0,4
9239,6,3,24
9299,6,0,11
9359,6,0,2
9419,6,3,22
9539,0,0,2
9539,4,1,2
9539,6,1,3
9599,6,1,3
9659,6,1,4
9839,6,1,2
9839,6,4,14
9959,6,1,12
9959,6,4,21
10019,2,1,1
10019,5,2,1
10019,5,4,1
10019,6,5,1
10499,0,0,2
10499,2,0,2
10979,0,0,2
10979,1,0,2
10979,4,1,1
10979,4,3,2
11459,2,1,1
11459,4,1,2
11939,0,0,2
11939,2,0,2
