Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,6,0,0,0,0
3,22,0,0,0,0
4,56,0,0,0,0
5,87,0,0,0,0
6,104,0,0,0,0
7,106,0,0,0,1
8,130,0,0,0,1
9,285,0,0,0,3
10,298,0,0,0,3
11,327,0,0,0,3
12,350,0,0,0,4
13,369,0,0,0,4
14,385,0,0,0,4
15,414,0,0,0,6
16,420,0,0,0,6
17,425,0,0,0,6
18,430,1,0,0,6
19,434,1,0,0,6
20,435,1,0,0,6
21,459,5,0,0,6
22,519,9,0,0,6
23,536,19,0,0,6
24,613,38,0,0,8
25,620,60,0,0,8
26,653,78,0,0,9
27,660,97,0,0,10
28,725,141,0,0,10
29,726,180,0,0,10
30,736,229,0,0,10
31,760,268,0,0,10
32,790,314,0,0,11
33,816,344,0,0,11
34,835,366,0,0,11
35,849,383,0,0,11
36,919,404,0,0,12
37,967,410,0,0,12
38,972,422,0,0,12
39,1064,430,0,0,14
40,1080,441,0,0,14
41,1083,456,0,0,15
42,1092,483,0,0,15
43,1099,509,0,0,17
44,1108,541,0,0,18
45,1127,582,0,0,19
46,1170,615,0,0,19
47,1183,643,0,0,20
48,1209,672,0,0,20
49,1245,693,0,0,21
50,1258,714,0,0,21
51,1266,735,0,0,22
52,1274,770,0,0,22
53,1295,792,0,0,22
54,1299,812,0,0,23
55,1364,845,0,0,24
56,1365,874,0,0,26
57,1379,904,0,0,26
58,1403,946,0,0,26
59,1410,997,0,0,26
60,1438,997,0,0,26
