Day,Susceptible,Exposed,Infected,Recovered,Died
0,24,0,0,0,0
1,24,0,0,0,0
2,25,0,0,0,0
3,51,0,0,0,0
4,69,1,0,0,0
5,70,1,0,0,0
6,89,1,0,0,0
7,97,1,0,0,0
8,97,2,0,0,0
9,108,2,0,0,0
10,112,2,0,0,0
11,113,2,0,0,0
12,181,1,1,0,0
13,201,2,1,0,0
14,202,2,1,0,0
15,210,3,1,0,0
16,217,2,1,1,0
17,231,2,0,2,0
18,252,2,0,2,0
19,287,2,0,2,0
20,286,2,0,2,0
21,327,2,0,2,0
22,380,2,0,2,0
23,382,2,1,2,0
24,379,2,1,2,0
25,393,3,1,2,0
26,388,3,1,2,0
27,385,3,1,1,0
28,405,3,1,2,0
29,396,3,1,2,0
30,426,0,2,3,0
31,421,0,0,5,0
32,429,0,0,4,0
33,513,0,0,3,0
34,512,0,0,3,0
35,507,0,1,2,0
36,490,1,0,3,0
37,525,2,0,3,0
38,526,3,1,3,0
39,512,3,2,3,0
40,508,4,2,3,0
41,483,5,3,3,0
42,468,11,2,3,0
43,459,12,3,2,0
44,445,11,0,6,0
45,473,11,0,4,0
46,461,12,1,4,0
47,475,11,2,6,0
48,468,9,3,7,0
49,479,10,0,10,0
50,471,9,1,10,0
51,450,7,2,10,0
52,421,7,2,11,0
53,417,9,1,12,0
54,400,8,1,12,0
55,377,7,1,12,0
56,377,7,1,10,0
57,364,6,0,10,0
58,348,7,0,9,0
59,336,6,1,9,0
60,361,6,1,9,0
