Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,68,0,0,0,0
3,150,0,0,0,0
4,183,0,0,0,0
5,188,0,0,0,0
6,201,0,0,0,0
7,214,0,0,0,0
8,243,0,0,0,0
9,287,0,0,0,0
10,288,0,0,0,0
11,306,0,0,0,0
12,313,0,0,0,0
13,331,0,0,0,1
14,377,0,0,0,2
15,388,0,0,0,3
16,395,0,0,0,3
17,401,0,0,0,3
18,418,0,0,0,3
19,419,0,0,0,4
20,567,3,0,0,4
21,569,14,0,0,4
22,590,31,0,0,6
23,599,71,0,0,7
24,601,115,0,0,8
25,605,153,0,0,8
26,688,181,0,0,8
27,692,202,0,0,9
28,728,218,0,0,9
29,745,242,0,0,10
30,772,268,0,0,10
31,805,281,0,0,10
32,810,300,0,0,10
33,817,320,0,0,10
34,819,337,0,0,11
35,825,364,0,0,11
36,845,378,0,0,11
37,857,388,0,0,11
38,867,411,0,0,11
39,885,432,0,0,12
40,897,466,0,0,12
41,916,508,0,0,14
42,976,544,0,0,14
43,981,571,0,0,14
44,993,590,0,0,14
45,1001,607,0,0,14
46,1005,621,0,0,14
47,1013,662,0,0,14
48,1014,689,0,0,15
49,1053,718,0,0,15
50,1062,744,0,0,15
51,1087,765,0,0,15
52,1099,790,0,0,17
53,1103,802,0,0,17
54,1113,809,0,0,17
55,1133,824,0,0,18
56,1193,830,0,0,18
57,1204,842,0,0,18
58,1209,861,0,0,18
59,1223,872,0,0,18
60,1235,872,0,0,18
