Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,1,0,0,0,0
3,35,0,0,0,1
4,36,0,0,0,1
5,53,0,0,0,1
6,71,0,0,0,1
7,104,0,0,0,1
8,118,0,0,0,1
9,134,0,0,0,1
10,148,0,0,0,1
11,150,0,0,0,1
12,163,0,0,0,1
13,172,0,0,0,1
14,175,0,0,0,1
15,224,0,0,0,1
16,227,0,0,0,1
17,252,0,0,0,1
18,258,0,0,0,1
19,296,0,0,0,2
20,325,0,0,0,2
21,328,4,0,0,3
22,348,5,0,0,3
23,377,15,0,0,3
24,389,22,0,0,3
25,393,33,0,0,3
26,407,58,0,0,3
27,418,80,0,0,3
28,429,106,0,0,3
29,436,123,0,0,3
30,438,133,0,0,3
31,472,144,0,0,3
32,513,154,0,0,3
33,526,167,0,0,3
34,572,181,0,0,3
35,635,195,0,0,3
36,648,212,0,0,5
37,649,228,0,0,5
38,660,246,0,0,6
39,698,272,0,0,6
40,744,293,0,0,6
41,751,310,0,0,7
42,766,329,0,0,7
43,776,348,0,0,7
44,805,373,0,0,7
45,864,384,0,0,8
46,959,393,0,0,8
47,983,403,0,0,8
48,999,419,0,0,8
49,1012,427,0,0,10
50,1016,437,0,0,11
51,1022,463,0,0,12
52,1033,478,0,0,13
53,1047,513,0,0,13
54,1052,539,0,0,13
55,1053,561,0,0,13
56,1077,597,0,0,14
57,1093,632,0,0,14
58,1095,653,0,0,14
59,1098,668,0,0,15
60,1128,668,0,0,15
