Day,Susceptible,Exposed,Infected,Recovered,Died
0,24,0,0,0,0
1,24,0,0,0,0
2,61,0,0,0,0
3,90,0,0,0,0
4,92,0,0,0,0
5,111,0,0,0,0
6,196,0,0,0,0
7,208,1,0,0,0
8,216,1,0,0,0
9,229,1,0,0,0
10,254,0,1,0,0
11,260,0,0,1,0
12,262,0,0,1,0
13,273,0,0,1,0
14,294,0,0,1,0
15,295,0,0,1,0
16,342,0,0,1,0
17,384,0,0,1,0
18,388,0,0,1,0
19,395,0,0,1,0
20,432,0,0,1,0
21,480,0,0,1,0
22,490,2,0,1,0
23,485,3,0,1,0
24,481,3,0,1,0
25,460,5,0,1,0
26,432,5,0,0,0
27,411,4,1,0,0
28,399,5,0,1,0
29,371,3,1,1,0
30,387,1,3,1,0
31,420,1,3,1,0
32,417,2,1,3,0
33,424,2,1,2,0
34,458,2,0,3,0
35,460,1,1,2,0
36,454,3,1,2,0
37,447,3,1,2,0
38,448,3,1,1,0
39,463,2,1,1,0
40,451,3,1,1,0
41,457,4,1,1,0
42,426,5,1,0,0
43,423,6,1,0,0
44,416,5,0,2,0
45,402,3,2,2,0
46,401,1,3,3,0
47,428,1,2,4,0
48,429,1,2,3,0
49,439,2,2,3,0
50,434,3,2,3,0
51,437,4,1,3,0
52,415,4,2,3,0
53,408,3,1,3,0
54,452,4,1,2,0
55,430,4,0,2,0
56,446,3,0,2,0
57,430,4,0,2,0
58,439,3,0,2,0
59,440,3,0,2,0
60,451,3,0,2,0
