day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	45	0	0	0	0	[]	0	0
1	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	45	0	0	0	0	[]	0	0
2	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	45	0	0	0	0	[]	0	0
3	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	45	0	0	0	0	[]	0	0
4	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	45	0	0	0	0	[]	0	0
5	123456840	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	45	0	0	0	0	[]	0	0
6	123456840	244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	45	0	0	0	1	[]	0	0
7	123456840	244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	45	0	0	0	1	[]	0	0
8	123456840	244	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	86	45	0	0	0	1	[]	0	1
9	123456840	242	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	45	0	0	0	1	[]	0	1
10	123456840	235	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	45	0	0	0	1	[]	0	1
11	123456840	230	9	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	22	1	0	0	1	86	45	0	0	0	1	[]	0	1
12	123456840	225	9	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	23	2	0	0	2	86	45	0	0	0	1	[]	0	1
