day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456958	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	44	0	0	0	0	[]	0	0
1	123456958	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	44	0	0	0	1	[]	0	0
2	123456958	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	44	0	0	0	1	[]	0	0
3	123456958	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	44	0	0	0	1	[]	0	0
4	123456958	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	44	0	0	0	1	[]	0	0
5	123456958	245	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	44	0	0	0	1	[]	0	1
6	123456958	245	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	44	0	0	0	1	[]	0	1
7	123456958	245	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	44	0	0	0	1	[]	0	1
8	123456958	243	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	86	44	0	0	0	1	[]	0	1
9	123456958	241	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	44	0	0	0	1	[]	0	1
10	123456958	230	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	86	44	0	0	0	1	[]	0	2
11	123456958	216	19	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	44	0	0	0	1	[]	0	3
12	123456958	202	25	13	5	0	0	0	0	0	0	0	0	0	0	1	0	0	33	1	0	0	1	86	44	0	0	0	1	[]	0	4
13	123456958	202	18	15	9	0	0	0	0	0	0	1	0	0	0	1	0	0	35	1	0	1	1	86	44	0	0	0	1	[]	0	5
14	123456958	202	10	21	11	0	0	0	0	0	0	1	0	0	0	1	0	0	39	1	0	1	1	86	44	0	0	0	1	[]	0	5
15	123456958	171	32	25	15	0	0	0	0	0	0	1	0	0	0	1	1	0	41	2	0	1	2	86	44	0	0	0	1	[]	0	5
16	123456958	148	43	35	17	0	0	0	0	0	0	1	0	0	0	1	1	0	43	2	0	1	2	86	44	0	0	0	2	[]	0	5
17	123456958	145	34	41	21	0	0	0	0	0	0	1	0	0	0	2	2	0	45	4	0	1	4	86	44	0	0	0	2	[]	0	6
18	123456958	136	26	48	31	0	0	0	0	0	0	1	0	0	0	2	2	0	46	4	0	1	4	86	44	0	0	0	2	[]	0	7
19	123456958	120	30	53	36	0	0	0	0	0	0	1	0	0	0	4	2	0	46	6	0	1	6	86	44	0	0	0	3	[]	0	9
20	123456958	120	21	49	48	0	0	0	0	0	0	0	1	0	0	5	2	0	50	7	0	1	7	86	44	0	0	0	3	[]	0	10
21	123456958	120	15	43	57	0	0	0	0	0	0	1	1	0	0	6	3	0	51	9	0	2	9	86	44	0	0	0	3	[]	0	10
22	123456958	103	28	42	59	0	0	0	0	0	0	2	1	0	0	9	2	0	53	12	0	3	12	86	44	0	0	0	3	[]	0	10
23	123456958	84	30	51	64	0	0	0	0	0	0	3	0	0	0	12	2	0	57	15	0	4	15	86	44	0	0	0	3	[]	0	11
24	123456958	67	35	56	71	0	0	0	0	0	0	3	0	0	0	11	3	0	58	15	0	4	15	86	44	0	0	0	3	[]	0	11
25	123456958	56	34	52	86	0	0	0	0	0	0	4	0	0	0	11	3	0	60	16	0	5	16	86	44	0	0	0	3	[]	0	11
26	123456958	42	33	60	91	0	0	0	0	0	0	5	0	0	0	11	4	0	63	17	0	6	17	86	44	0	0	0	3	[]	0	11
27	123456958	42	26	62	98	0	0	0	0	0	0	5	0	0	0	8	5	0	66	17	0	6	17	86	44	0	0	0	3	[]	0	11
28	123456958	42	19	53	110	0	0	0	0	0	0	4	1	0	0	9	8	0	68	21	0	6	21	86	44	0	0	0	3	[]	0	11
