day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456817	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	47	0	0	0	0	[]	0	0
1	123456817	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	47	0	0	0	0	[]	0	0
2	123456817	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	47	0	0	0	0	[]	0	0
3	123456817	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	47	0	0	0	0	[]	0	0
4	123456817	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	47	0	0	0	0	[]	0	0
5	123456817	242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	47	0	0	0	1	[]	0	0
6	123456817	242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	47	0	0	0	1	[]	0	0
7	123456817	242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	47	0	0	0	1	[]	0	0
8	123456817	241	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	47	0	0	0	2	[]	0	0
9	123456817	239	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	47	0	0	0	2	[]	0	1
10	123456817	235	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	1	0	86	47	0	0	0	2	[]	0	1
11	123456817	235	3	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	21	0	0	1	0	86	47	0	0	0	2	[]	0	2
12	123456817	228	9	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	1	0	86	47	0	0	0	3	[]	0	2
13	123456817	228	6	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	1	0	86	47	0	0	0	3	[]	0	2
14	123456817	228	4	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	1	0	86	47	0	0	0	3	[]	0	2
15	123456817	223	7	7	5	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	1	0	86	47	0	0	0	3	[]	0	2
16	123456817	214	11	9	7	0	0	0	0	0	0	0	1	0	0	1	0	0	29	1	0	1	1	86	47	0	0	0	3	[]	0	3
17	123456817	204	16	10	10	0	0	0	0	0	0	0	1	0	0	2	0	0	29	2	0	1	2	86	47	0	0	0	4	[]	0	4
18	123456817	194	23	10	13	0	0	0	0	0	0	0	1	0	0	2	0	0	29	2	0	1	2	86	47	0	0	0	4	[]	0	4
19	123456817	179	31	13	16	0	0	0	0	0	0	0	1	0	0	3	0	0	33	3	0	1	3	86	47	0	0	0	4	[]	0	5
