day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456937	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	53	0	0	0	0	[]	0	0
1	123456937	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	53	0	0	0	0	[]	0	0
2	123456937	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	53	0	0	0	0	[]	0	0
3	123456937	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	53	0	0	0	0	[]	0	0
4	123456937	236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	53	0	0	0	1	[]	0	0
5	123456937	236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	53	0	0	0	1	[]	0	0
6	123456937	236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	53	0	0	0	1	[]	0	0
7	123456937	236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	53	0	0	0	1	[]	0	0
8	123456937	236	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	53	0	0	0	1	[]	0	1
9	123456937	234	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	53	0	0	0	1	[]	0	1
10	123456937	232	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	53	0	0	0	1	[]	0	1
