day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	40	0	0	0	0	[]	0	0
1	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	40	0	0	0	0	[]	0	0
2	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	40	0	0	0	0	[]	0	0
3	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	40	0	0	0	0	[]	0	0
4	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	40	0	0	0	0	[]	0	0
5	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	40	0	0	0	0	[]	0	0
6	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	40	0	0	0	0	[]	0	0
7	123456955	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	40	0	0	0	0	[]	0	0
8	123456955	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	40	0	0	0	1	[]	0	0
9	123456955	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	40	0	0	0	1	[]	0	0
10	123456955	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	86	40	0	0	0	1	[]	0	0
11	123456955	247	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	86	40	0	0	0	3	[]	0	0
12	123456955	247	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	40	0	0	0	3	[]	0	2
13	123456955	247	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	40	0	0	0	3	[]	0	2
14	123456955	247	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	40	0	0	0	3	[]	0	0
15	123456955	247	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	27	1	0	0	1	86	40	0	0	0	3	[]	0	0
16	123456955	246	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	27	1	0	0	1	86	40	0	0	0	4	[]	0	0
17	123456955	246	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	35	1	0	0	1	86	40	0	0	0	4	[]	0	0
18	123456955	246	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	40	1	0	0	1	86	40	0	0	0	4	[]	0	0
19	123456955	246	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	41	1	0	0	1	86	40	0	0	0	4	[]	0	1
20	123456955	246	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	43	1	0	0	1	86	40	0	0	0	4	[]	0	1
21	123456955	245	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	52	1	0	0	1	86	40	0	0	0	5	[]	0	1
22	123456955	243	2	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	56	1	0	1	1	86	40	0	0	0	5	[]	0	2
23	123456955	240	3	2	3	0	0	0	0	0	0	1	0	0	0	1	0	0	58	1	0	1	1	86	40	0	0	0	6	[]	0	3
24	123456955	234	7	4	3	0	0	0	0	0	0	1	0	0	0	0	1	0	61	1	0	1	1	86	40	0	0	0	6	[]	0	3
