day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	39	0	0	0	0	[]	0	0
1	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	39	0	0	0	0	[]	0	0
2	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	39	0	0	0	0	[]	0	0
3	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	39	0	0	0	0	[]	0	0
4	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	39	0	0	0	0	[]	0	0
5	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	39	0	0	0	0	[]	0	0
6	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	39	0	0	0	0	[]	0	0
7	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	39	0	0	0	0	[]	0	0
8	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	39	0	0	0	0	[]	0	0
9	123456895	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	39	0	0	0	0	[]	0	0
10	123456895	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	39	0	0	0	1	[]	0	0
11	123456895	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	86	39	0	0	0	1	[]	0	0
12	123456895	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	39	0	0	0	1	[]	0	0
13	123456895	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	39	0	0	0	1	[]	0	0
14	123456895	249	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	39	0	0	0	2	[]	0	0
15	123456895	248	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	39	0	0	0	3	[]	0	2
16	123456895	238	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	39	0	0	0	3	[]	0	2
17	123456895	224	20	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	39	0	0	0	6	[]	0	2
18	123456895	215	26	5	4	0	0	0	0	0	0	0	0	0	0	1	0	0	37	1	0	0	1	86	39	0	0	0	7	[]	0	2
19	123456895	209	24	13	4	0	0	0	0	0	0	0	0	0	0	1	0	0	40	1	0	0	1	86	39	0	0	0	7	[]	0	3
20	123456895	209	20	12	6	0	0	0	0	0	0	0	0	0	0	4	0	0	42	4	0	0	4	86	39	0	0	0	7	[]	0	4
21	123456895	209	15	14	8	0	0	0	0	0	0	0	0	0	0	5	0	0	43	5	0	0	5	86	39	0	0	0	7	[]	0	6
