day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	46	0	0	0	0	[]	0	0
1	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	46	0	0	0	0	[]	0	0
2	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	46	0	0	0	0	[]	0	0
3	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	46	0	0	0	0	[]	0	0
4	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	46	0	0	0	0	[]	0	0
5	123456974	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	46	0	0	0	0	[]	0	0
6	123456974	243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	46	0	0	0	1	[]	0	0
7	123456974	243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	46	0	0	0	1	[]	0	0
8	123456974	243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	86	46	0	0	0	1	[]	0	0
9	123456974	243	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	46	0	0	0	1	[]	0	1
10	123456974	243	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	86	46	0	0	0	1	[]	0	1
11	123456974	240	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	46	0	0	0	2	[]	0	1
12	123456974	238	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	46	0	0	0	3	[]	0	1
13	123456974	237	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	46	0	0	0	4	[]	0	1
14	123456974	237	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	46	0	0	0	4	[]	0	1
15	123456974	228	7	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	86	46	0	0	0	4	[]	0	2
16	123456974	223	9	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	86	46	0	0	0	4	[]	0	3
17	123456974	214	12	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	86	46	0	0	0	4	[]	0	3
18	123456974	201	20	15	7	0	0	0	0	0	0	1	0	0	0	0	0	0	41	0	0	1	0	86	46	0	0	0	4	[]	0	3
19	123456974	185	29	21	8	0	0	0	0	0	0	1	0	0	0	0	0	0	45	0	0	1	0	86	46	0	0	0	4	[]	0	5
20	123456974	185	19	23	14	0	0	0	0	0	0	2	0	0	0	1	0	0	49	1	0	2	1	86	46	0	0	0	4	[]	0	5
21	123456974	185	12	24	20	0	0	0	0	0	0	1	1	0	0	1	0	0	54	1	0	2	1	86	46	0	0	0	4	[]	0	4
22	123456974	171	19	23	28	0	0	0	0	0	0	1	1	0	0	1	0	0	54	1	0	2	1	86	46	0	0	0	4	[]	0	5
23	123456974	168	16	20	32	0	0	0	0	0	0	1	1	0	0	5	1	0	55	6	0	2	6	86	46	0	0	0	4	[]	0	5
24	123456974	159	16	29	32	0	0	0	0	0	0	1	1	0	0	3	3	0	55	6	0	2	6	86	46	0	0	0	4	[]	0	6
25	123456974	141	30	28	35	0	0	0	0	0	0	1	1	0	0	5	3	0	55	8	0	2	8	86	46	0	0	0	4	[]	0	7
26	123456974	125	36	35	38	0	0	0	0	0	0	0	2	0	0	4	4	0	58	8	0	2	8	86	46	0	0	0	4	[]	0	8
27	123456974	125	22	39	47	0	0	0	0	0	0	1	2	0	0	3	5	0	60	8	0	3	8	86	46	0	0	0	4	[]	0	8
28	123456974	125	15	37	53	0	0	0	0	0	0	1	1	0	0	6	6	0	63	12	0	3	12	86	46	0	0	0	4	[]	0	7
29	123456974	107	29	32	62	0	0	0	0	0	0	1	1	0	0	4	8	0	64	12	0	3	12	86	46	0	0	0	4	[]	0	7
30	123456974	95	36	34	65	0	0	0	0	0	0	0	1	0	0	5	8	0	67	14	0	3	14	86	46	0	0	0	4	[]	0	7
31	123456974	91	30	39	70	0	0	0	0	0	0	0	1	0	0	4	9	0	69	14	0	3	14	86	46	0	0	0	4	[]	0	9
32	123456974	78	36	36	78	0	0	0	0	0	0	0	1	0	0	5	10	0	70	16	0	3	16	86	46	0	0	0	5	[]	0	10
33	123456974	65	34	46	87	0	0	0	0	0	0	1	1	0	0	3	7	0	72	16	0	4	16	86	46	0	0	0	5	[]	0	10
34	123456974	65	23	49	94	0	0	0	0	0	0	1	1	0	0	4	7	0	72	17	0	4	17	86	46	0	0	0	5	[]	0	10
35	123456974	65	16	42	109	0	0	0	0	0	0	0	2	0	0	5	5	0	74	18	0	4	18	86	46	0	0	0	5	[]	0	10
36	123456974	44	25	48	114	0	0	0	0	0	0	0	2	0	0	4	7	0	75	19	0	4	19	86	46	0	0	0	5	[]	0	10
37	123456974	32	28	51	119	0	0	0	0	0	0	0	1	0	0	5	8	0	76	21	0	4	21	86	46	0	0	0	5	[]	0	11
38	123456974	22	29	46	131	0	0	0	0	0	0	0	1	0	0	11	4	0	78	27	0	4	27	86	46	0	0	0	5	[]	0	11
39	123456974	12	29	51	136	0	0	0	0	0	0	0	1	0	0	9	6	0	78	27	0	4	27	86	46	0	0	0	5	[]	0	11
40	123456974	9	20	56	143	0	0	0	0	0	0	0	1	0	0	9	6	0	80	29	0	4	29	86	46	0	0	0	5	[]	0	11
41	123456974	9	14	54	151	0	0	0	0	0	0	0	1	0	0	9	6	0	80	29	0	4	29	86	46	0	0	0	5	[]	0	11
