day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456849	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	40	0	0	0	0	[]	0	0
1	123456849	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	40	0	0	0	0	[]	0	0
2	123456849	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	40	0	0	0	0	[]	0	0
3	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	40	0	0	0	1	[]	0	0
4	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	40	0	0	0	1	[]	0	0
5	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	40	0	0	0	1	[]	0	0
6	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	40	0	0	0	1	[]	0	0
7	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	40	0	0	0	1	[]	0	0
8	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	40	0	0	0	1	[]	0	0
9	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	40	0	0	0	1	[]	0	0
10	123456849	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	40	0	0	0	1	[]	0	0
11	123456849	248	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	86	40	0	0	0	2	[]	0	1
12	123456849	244	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	86	40	0	0	0	3	[]	0	0
13	123456849	244	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	40	0	0	0	3	[]	0	1
14	123456849	244	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	40	0	0	0	3	[]	0	3
15	123456849	233	12	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	86	40	0	0	0	3	[]	0	3
16	123456849	223	15	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	86	40	0	0	0	3	[]	0	3
17	123456849	213	18	13	5	0	0	0	0	0	0	1	0	0	0	0	0	0	37	0	0	1	0	86	40	0	0	0	3	[]	0	3
18	123456849	203	22	15	7	0	0	0	0	0	0	2	0	0	0	1	0	0	40	1	0	2	1	86	40	0	0	0	3	[]	0	3
19	123456849	194	22	20	9	0	0	0	0	0	0	2	0	0	0	3	0	0	44	3	0	2	3	86	40	0	0	0	3	[]	0	3
20	123456849	194	19	16	16	0	0	0	0	0	0	2	0	0	0	3	0	0	47	3	0	2	3	86	40	0	0	0	3	[]	0	3
21	123456849	192	12	21	20	0	0	0	0	0	0	1	1	0	0	2	1	0	51	3	0	2	3	86	40	0	0	0	5	[]	0	4
22	123456849	178	23	22	21	0	0	0	0	0	0	1	1	0	0	3	1	0	55	4	0	2	4	86	40	0	0	0	5	[]	0	5
23	123456849	162	28	28	25	0	0	0	0	0	0	0	2	0	0	4	1	0	56	5	0	2	5	86	40	0	0	0	5	[]	0	6
24	123456849	140	39	28	32	0	0	0	0	0	0	1	2	0	0	7	1	0	60	8	0	3	8	86	40	0	0	0	5	[]	0	6
25	123456849	120	43	38	36	0	0	0	0	0	0	1	2	0	0	9	1	0	63	10	0	3	10	86	40	0	0	0	5	[]	0	8
26	123456849	106	42	45	42	0	0	0	0	0	0	2	2	0	0	9	2	0	66	11	0	4	11	86	40	0	0	0	5	[]	0	9
27	123456849	106	32	48	49	0	0	0	0	0	0	3	1	0	0	9	2	0	68	11	0	5	11	86	40	0	0	0	5	[]	0	9
28	123456849	106	26	51	54	0	0	0	0	0	0	3	0	0	0	7	3	0	70	11	0	5	11	86	40	0	0	0	5	[]	0	8
29	123456849	92	31	54	62	0	0	0	0	0	0	3	0	0	0	6	2	0	71	11	0	5	11	86	40	0	0	0	5	[]	0	8
30	123456849	83	29	55	70	0	0	0	0	0	0	4	0	0	0	5	4	0	74	12	0	6	12	86	40	0	0	0	5	[]	0	8
31	123456849	77	30	53	74	0	0	0	0	0	0	3	1	0	0	8	4	0	74	15	0	6	15	86	40	0	0	0	6	[]	0	8
32	123456849	71	23	52	85	0	0	0	0	0	0	3	2	0	0	10	4	0	80	18	0	7	18	86	40	0	0	0	6	[]	0	9
33	123456849	64	27	49	92	0	0	0	0	0	0	3	2	0	0	8	5	0	82	18	0	7	18	86	40	0	0	0	7	[]	0	10
34	123456849	64	22	48	101	0	0	0	0	0	0	2	2	0	0	7	4	0	84	19	0	7	19	86	40	0	0	0	7	[]	0	9
35	123456849	64	15	42	113	0	0	0	0	0	0	3	2	0	0	9	2	0	86	21	0	8	21	86	40	0	0	0	7	[]	0	9
36	123456849	56	15	45	118	0	0	0	0	0	0	3	2	0	0	8	3	0	90	22	0	9	22	86	40	0	0	0	7	[]	0	10
37	123456849	47	21	37	127	0	0	0	0	0	0	3	1	0	0	11	3	0	91	25	0	9	25	86	40	0	0	0	7	[]	0	11
