day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456865	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	44	0	0	0	0	[]	0	0
1	123456865	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	44	0	0	0	0	[]	0	0
2	123456865	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	44	0	0	0	0	[]	0	0
3	123456865	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	44	0	0	0	0	[]	0	0
4	123456865	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	44	0	0	0	0	[]	0	0
5	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	44	0	0	0	1	[]	0	0
6	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	44	0	0	0	1	[]	0	0
7	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	44	0	0	0	1	[]	0	0
8	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	44	0	0	0	1	[]	0	0
9	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	44	0	0	0	1	[]	0	0
10	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	44	0	0	0	1	[]	0	0
11	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	86	44	0	0	0	1	[]	0	0
12	123456865	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	44	0	0	0	1	[]	0	0
13	123456865	244	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	86	44	0	0	0	2	[]	0	0
14	123456865	242	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	44	0	0	0	4	[]	0	0
15	123456865	242	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	86	44	0	0	0	4	[]	0	2
16	123456865	242	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	44	0	0	0	4	[]	0	2
17	123456865	234	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	86	44	0	0	0	5	[]	0	2
18	123456865	213	20	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	86	44	0	0	0	5	[]	0	4
19	123456865	196	29	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	86	44	0	0	0	6	[]	0	5
20	123456865	196	24	16	9	0	0	0	0	0	0	0	0	0	0	1	0	0	41	1	0	0	1	86	44	0	0	0	6	[]	0	5
21	123456865	196	20	13	16	0	0	0	0	0	0	0	0	0	0	1	0	0	44	1	0	0	1	86	44	0	0	0	6	[]	0	7
22	123456865	173	28	26	17	0	0	0	0	0	0	0	0	0	0	2	0	0	46	2	0	0	2	86	44	0	0	0	6	[]	0	8
23	123456865	135	52	34	22	0	0	0	0	0	0	1	0	0	0	2	0	0	49	2	0	1	2	86	44	0	0	0	6	[]	0	9
24	123456865	113	56	47	27	0	0	0	0	0	0	1	0	0	0	2	0	0	50	2	0	1	2	86	44	0	0	0	6	[]	0	11
25	123456865	90	62	55	32	0	0	0	0	0	0	1	0	0	0	6	0	0	51	6	0	1	6	86	44	0	0	0	6	[]	0	12
26	123456865	66	58	74	38	0	0	0	0	0	0	1	0	0	0	8	1	0	54	9	0	1	9	86	44	0	0	0	6	[]	0	11
27	123456865	66	38	79	49	0	0	0	0	0	0	1	0	0	0	11	2	0	55	13	0	1	13	86	44	0	0	0	6	[]	0	12
28	123456865	66	26	79	60	0	0	0	0	0	0	1	0	0	0	11	3	0	57	14	0	1	14	86	44	0	0	0	6	[]	0	12
29	123456865	35	48	70	76	0	0	0	0	0	0	1	0	0	0	12	4	0	57	16	0	1	16	86	44	0	0	0	6	[]	0	12
30	123456865	23	40	71	92	0	0	0	0	0	0	3	0	0	0	12	5	0	59	18	0	3	18	86	44	0	0	0	6	[]	0	12
31	123456865	15	35	71	102	0	0	0	0	0	0	2	1	0	0	14	6	0	59	21	0	3	21	86	44	0	0	0	6	[]	0	12
32	123456865	8	34	66	114	0	0	0	0	0	0	1	2	0	0	12	9	0	59	23	0	3	23	86	44	0	0	0	6	[]	0	12
33	123456865	8	25	63	126	0	0	0	0	0	0	2	1	0	0	9	12	0	62	23	0	4	23	86	44	0	0	0	6	[]	0	12
34	123456865	8	18	65	129	0	0	0	0	0	0	2	2	0	0	8	14	0	65	24	0	5	24	86	44	0	0	0	6	[]	0	12
35	123456865	8	8	68	138	0	0	0	0	0	0	1	3	0	0	6	14	0	65	26	0	5	26	86	44	0	0	0	6	[]	0	11
36	123456865	6	6	53	156	0	0	0	0	0	0	1	3	0	0	9	12	0	66	30	0	5	30	86	44	0	0	0	6	[]	0	11
37	123456865	6	2	47	170	0	0	0	0	0	0	1	3	0	0	7	10	0	67	30	0	5	30	86	44	0	0	0	6	[]	0	11
38	123456865	5	1	39	180	0	0	0	0	0	0	1	3	0	0	6	11	0	68	31	0	5	31	86	44	0	0	0	6	[]	0	11
39	123456865	4	0	31	189	0	0	0	0	0	0	2	3	0	0	7	10	0	71	33	0	6	33	86	44	0	0	0	6	[]	0	11
40	123456865	4	0	28	196	0	0	0	0	0	0	2	1	0	0	7	8	0	75	33	0	6	33	86	44	0	0	0	6	[]	0	11
41	123456865	4	0	26	200	0	0	0	0	0	0	2	1	0	0	8	5	0	77	34	0	6	34	86	44	0	0	0	6	[]	0	11
42	123456865	4	0	22	205	0	0	0	0	0	0	3	1	0	0	6	5	0	82	34	0	7	34	86	44	0	0	0	6	[]	0	9
43	123456865	4	0	19	209	0	0	0	0	0	0	3	0	0	0	6	5	0	83	34	0	7	34	86	44	0	0	0	6	[]	0	9
44	123456865	4	0	17	213	0	0	0	0	0	0	2	0	0	0	6	4	0	86	34	0	7	34	86	44	0	0	0	6	[]	0	9
45	123456865	4	0	15	217	0	0	0	0	0	0	2	0	0	0	3	5	0	87	34	0	7	34	86	44	0	0	0	6	[]	0	9
46	123456865	4	0	13	223	0	0	0	0	0	0	2	0	0	0	2	2	0	88	34	0	7	34	86	44	0	0	0	6	[]	0	9
47	123456865	4	0	10	226	0	0	0	0	0	0	2	0	0	0	1	3	0	91	34	0	7	34	86	44	0	0	0	6	[]	0	6
48	123456865	4	0	11	226	0	0	0	0	0	0	2	0	0	0	0	3	0	94	34	0	7	34	86	44	0	0	0	6	[]	0	6
49	123456865	4	0	7	233	0	0	0	0	0	0	1	0	0	0	0	1	0	97	34	0	7	34	86	44	0	0	0	6	[]	0	4
50	123456865	4	0	7	233	0	0	0	0	0	0	1	0	0	0	0	1	0	99	34	0	7	34	86	44	0	0	0	6	[]	0	4
51	123456865	4	0	6	235	0	0	0	0	0	0	0	1	0	0	0	0	0	101	34	0	7	34	86	44	0	0	0	6	[]	0	4
52	123456865	4	0	6	236	0	0	0	0	0	0	0	0	0	0	0	0	0	103	34	0	7	34	86	44	0	0	0	6	[]	0	4
53	123456865	4	0	4	238	0	0	0	0	0	0	0	0	0	0	0	0	0	105	34	0	7	34	86	44	0	0	0	6	[]	0	2
54	123456865	4	0	3	239	0	0	0	0	0	0	0	0	0	0	0	0	0	107	34	0	7	34	86	44	0	0	0	6	[]	0	2
55	123456865	4	0	2	240	0	0	0	0	0	0	0	0	0	0	0	0	0	108	34	0	7	34	86	44	0	0	0	6	[]	0	1
56	123456865	4	0	0	241	0	0	0	0	0	0	0	0	0	0	1	0	0	110	35	0	7	35	86	44	0	0	0	6	[]	0	1
