day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	42	0	0	0	0	[]	0	0
1	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	42	0	0	0	0	[]	0	0
2	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	42	0	0	0	0	[]	0	0
3	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	42	0	0	0	0	[]	0	0
4	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	42	0	0	0	0	[]	0	0
5	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	42	0	0	0	0	[]	0	0
6	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	42	0	0	0	0	[]	0	0
7	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	86	42	0	0	0	0	[]	0	0
8	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	86	42	0	0	0	0	[]	0	0
9	123456839	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	86	42	0	0	0	0	[]	0	0
10	123456839	247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	42	0	0	0	1	[]	0	0
11	123456839	247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	42	0	0	0	1	[]	0	1
12	123456839	242	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	86	42	0	0	0	1	[]	0	1
13	123456839	241	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	86	42	0	0	0	2	[]	0	1
14	123456839	241	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	86	42	0	0	0	2	[]	0	2
15	123456839	226	13	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0	36	2	0	0	2	86	42	0	0	0	4	[]	0	2
16	123456839	218	17	9	2	0	0	0	0	0	0	0	0	0	0	2	0	0	40	2	0	0	2	86	42	0	0	0	4	[]	0	3
17	123456839	209	20	14	2	0	0	0	0	0	0	0	0	0	0	3	0	0	40	3	0	0	3	86	42	0	0	0	5	[]	0	6
18	123456839	195	22	25	2	0	0	0	0	0	0	0	0	0	0	4	0	0	41	4	0	0	4	86	42	0	0	0	6	[]	0	6
19	123456839	169	40	27	7	0	0	0	0	0	0	1	0	0	0	4	0	0	45	4	0	1	4	86	42	0	0	0	6	[]	0	6
20	123456839	169	21	40	11	0	0	0	0	0	0	1	0	0	0	5	1	0	48	6	0	1	6	86	42	0	0	0	6	[]	0	10
