day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456875	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	41	0	0	0	0	[]	0	0
1	123456875	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	41	0	0	0	0	[]	0	0
2	123456875	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	41	0	0	0	0	[]	0	0
3	123456875	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	41	0	0	0	0	[]	0	0
4	123456875	248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	41	0	0	0	1	[]	0	1
5	123456875	246	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	41	0	0	0	2	[]	0	1
6	123456875	246	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	41	0	0	0	2	[]	0	2
7	123456875	246	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	41	0	0	0	2	[]	0	1
8	123456875	241	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	41	0	0	0	2	[]	0	1
9	123456875	235	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	41	0	0	0	2	[]	0	1
