day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	43	0	0	0	0	[]	0	0
1	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	43	0	0	0	0	[]	0	0
2	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	43	0	0	0	0	[]	0	0
3	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	43	0	0	0	0	[]	0	0
4	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	43	0	0	0	0	[]	0	0
5	123456819	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	43	0	0	0	0	[]	0	0
6	123456819	246	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	43	0	0	0	1	[]	0	1
7	123456819	245	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	43	0	0	0	2	[]	0	2
8	123456819	239	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	43	0	0	0	3	[]	0	1
9	123456819	233	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	43	0	0	0	3	[]	0	1
10	123456819	230	10	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	86	43	0	0	0	3	[]	0	1
11	123456819	225	11	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	43	0	0	0	3	[]	0	1
12	123456819	216	17	9	2	0	0	0	0	0	0	1	0	0	0	2	0	0	27	2	0	1	2	86	43	0	0	0	4	[]	0	2
13	123456819	215	16	10	3	0	0	0	0	0	0	1	0	0	0	2	0	0	28	2	0	1	2	86	43	0	0	0	5	[]	0	3
14	123456819	215	13	10	6	0	0	0	0	0	0	1	0	0	0	2	0	0	28	2	0	1	2	86	43	0	0	0	5	[]	0	2
15	123456819	199	25	12	8	0	0	0	0	0	0	1	0	0	0	2	0	0	33	2	0	1	2	86	43	0	0	0	5	[]	0	2
16	123456819	194	25	15	9	0	0	0	0	0	0	1	0	0	0	3	0	0	34	3	0	1	3	86	43	0	0	0	5	[]	0	4
17	123456819	179	30	23	11	0	0	0	0	0	0	1	0	0	0	3	0	0	36	3	0	1	3	86	43	0	0	0	5	[]	0	5
18	123456819	165	33	28	15	0	0	0	0	0	0	2	0	0	0	4	0	0	38	4	0	2	4	86	43	0	0	0	5	[]	0	7
19	123456819	140	42	36	21	0	0	0	0	0	0	2	0	0	0	6	0	0	41	6	0	2	6	86	43	0	0	0	5	[]	0	7
20	123456819	140	29	42	28	0	0	0	0	0	0	2	0	0	0	6	0	0	42	6	0	2	6	86	43	0	0	0	5	[]	0	7
