day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456863	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	41	0	0	0	0	[]	0	0
1	123456863	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	41	0	0	0	0	[]	0	0
2	123456863	248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	41	0	0	0	1	[]	0	0
3	123456863	247	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	41	0	0	0	2	[]	0	0
4	123456863	247	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	41	0	0	0	2	[]	0	0
5	123456863	247	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	41	0	0	0	2	[]	0	0
6	123456863	247	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	86	41	0	0	0	2	[]	0	1
7	123456863	247	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	41	0	0	0	2	[]	0	1
8	123456863	247	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	41	0	0	0	2	[]	0	1
9	123456863	244	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	41	0	0	0	3	[]	0	1
10	123456863	243	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	41	0	0	0	3	[]	0	1
11	123456863	241	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	41	0	0	0	3	[]	0	1
