day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	45	0	0	0	0	[]	0	0
1	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	45	0	0	0	0	[]	0	0
2	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	45	0	0	0	0	[]	0	0
3	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	45	0	0	0	0	[]	0	0
4	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	45	0	0	0	0	[]	0	0
5	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	45	0	0	0	0	[]	0	0
6	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	45	0	0	0	0	[]	0	0
7	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	45	0	0	0	0	[]	0	0
8	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	45	0	0	0	0	[]	0	0
9	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	86	45	0	0	0	0	[]	0	0
10	123456825	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	86	45	0	0	0	0	[]	0	0
11	123456825	244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	45	0	0	0	1	[]	0	0
12	123456825	243	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	45	0	0	0	2	[]	0	0
13	123456825	243	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	86	45	0	0	0	2	[]	0	0
14	123456825	243	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	86	45	0	0	0	2	[]	0	0
15	123456825	243	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	86	45	0	0	0	2	[]	0	0
16	123456825	243	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	86	45	0	0	0	2	[]	0	1
17	123456825	240	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	86	45	0	0	0	2	[]	0	1
18	123456825	236	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	86	45	0	0	0	3	[]	0	2
19	123456825	224	11	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	45	1	0	0	1	86	45	0	0	0	3	[]	0	2
20	123456825	224	9	8	3	0	0	0	0	0	0	0	0	0	0	1	0	0	48	1	0	0	1	86	45	0	0	0	3	[]	0	2
21	123456825	224	8	7	5	0	0	0	0	0	0	0	0	0	0	1	0	0	50	1	0	0	1	86	45	0	0	0	3	[]	0	2
22	123456825	218	13	5	8	0	0	0	0	0	0	0	0	0	0	1	0	0	53	1	0	0	1	86	45	0	0	0	4	[]	0	2
23	123456825	212	17	5	9	0	0	0	0	0	0	0	0	0	0	2	0	0	56	2	0	0	2	86	45	0	0	0	4	[]	0	2
24	123456825	210	15	8	10	0	0	0	0	0	0	0	0	0	0	1	1	0	57	2	0	0	2	86	45	0	0	0	4	[]	0	3
25	123456825	205	15	11	12	0	0	0	0	0	0	0	0	0	0	0	2	0	58	2	0	0	2	86	45	0	0	0	4	[]	0	3
26	123456825	199	18	12	14	0	0	0	0	0	0	0	0	0	0	0	2	0	61	2	0	0	2	86	45	0	0	0	5	[]	0	4
27	123456825	198	14	10	20	0	0	0	0	0	0	0	0	0	0	1	2	0	64	3	0	0	3	86	45	0	0	0	6	[]	0	3
28	123456825	198	11	12	21	0	0	0	0	0	0	0	0	0	0	1	2	0	68	3	0	0	3	86	45	0	0	0	6	[]	0	4
29	123456825	189	15	15	24	0	0	0	0	0	0	0	0	0	0	0	2	0	68	3	0	0	3	86	45	0	0	0	6	[]	0	3
30	123456825	181	19	14	28	0	0	0	0	0	0	0	0	0	0	1	2	0	70	4	0	0	4	86	45	0	0	0	6	[]	0	3
31	123456825	176	15	19	32	0	0	0	0	0	0	0	0	0	0	1	2	0	71	4	0	0	4	86	45	0	0	0	6	[]	0	3
