day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456866	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	42	0	0	0	0	[]	0	0
1	123456866	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	42	0	0	0	0	[]	0	0
2	123456866	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	42	0	0	0	0	[]	0	0
3	123456866	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	42	0	0	0	0	[]	0	0
4	123456866	247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	42	0	0	0	1	[]	0	0
5	123456866	247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	42	0	0	0	1	[]	0	0
6	123456866	247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	42	0	0	0	1	[]	0	1
7	123456866	247	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	42	0	0	0	1	[]	0	0
8	123456866	245	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	42	0	0	0	3	[]	0	0
9	123456866	245	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	86	42	0	0	0	3	[]	0	0
10	123456866	244	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	19	1	0	0	1	86	42	0	0	0	4	[]	0	2
11	123456866	241	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	21	1	0	0	1	86	42	0	0	0	4	[]	0	3
12	123456866	232	11	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	21	1	0	0	1	86	42	0	0	0	5	[]	0	3
13	123456866	230	9	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	26	1	0	0	1	86	42	0	0	0	7	[]	0	3
14	123456866	230	6	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	27	1	0	0	1	86	42	0	0	0	7	[]	0	3
