day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456827	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	42	0	0	0	0	[]	0	0
1	123456827	247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	42	0	0	0	1	[]	0	0
2	123456827	245	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	86	42	0	0	0	2	[]	0	0
3	123456827	238	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	42	0	0	0	2	[]	0	1
4	123456827	237	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	42	0	0	0	2	[]	0	1
5	123456827	237	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	42	0	0	0	2	[]	0	2
6	123456827	237	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	42	0	0	0	2	[]	0	3
7	123456827	237	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	42	0	0	0	2	[]	0	3
8	123456827	222	13	8	4	0	0	0	0	0	0	0	0	0	0	1	0	0	12	1	0	0	1	86	42	0	0	0	2	[]	0	3
9	123456827	212	13	16	5	0	0	0	0	0	0	0	0	0	0	2	0	0	13	2	0	0	2	86	42	0	0	0	2	[]	0	3
10	123456827	199	19	19	8	0	0	0	0	0	0	1	0	0	0	2	0	0	17	2	0	1	2	86	42	0	0	0	3	[]	0	4
11	123456827	187	23	22	13	0	0	0	0	0	0	1	0	0	0	2	0	0	19	2	0	1	2	86	42	0	0	0	3	[]	0	4
12	123456827	174	26	22	21	0	0	0	0	0	0	1	0	0	0	4	0	0	21	4	0	1	4	86	42	0	0	0	3	[]	0	5
13	123456827	174	17	24	24	0	0	0	0	0	0	2	0	0	0	7	0	0	24	7	0	2	7	86	42	0	0	0	3	[]	0	6
14	123456827	174	12	23	28	0	0	0	0	0	0	2	0	0	0	9	0	0	26	9	0	2	9	86	42	0	0	0	3	[]	0	5
15	123456827	158	20	23	33	0	0	0	0	0	0	4	0	0	0	10	0	0	29	10	0	4	10	86	42	0	0	0	3	[]	0	6
16	123456827	143	26	24	41	0	0	0	0	0	0	4	0	0	0	8	2	0	31	10	0	4	10	86	42	0	0	0	3	[]	0	7
17	123456827	122	36	33	41	0	0	0	0	0	0	3	2	0	0	8	3	0	32	11	0	5	11	86	42	0	0	0	3	[]	0	7
18	123456827	108	42	32	51	0	0	0	0	0	0	3	2	0	0	6	4	0	32	11	0	5	11	86	42	0	0	0	3	[]	0	7
19	123456827	100	35	40	57	0	0	0	0	0	0	3	2	0	0	6	5	0	36	13	0	5	13	86	42	0	0	0	3	[]	0	8
20	123456827	100	24	45	63	0	0	0	0	0	0	3	2	0	0	6	5	0	40	13	0	6	13	86	42	0	0	0	3	[]	0	9
21	123456827	100	19	43	68	0	0	0	0	0	0	4	2	0	0	6	6	0	42	14	0	7	14	86	42	0	0	0	3	[]	0	10
22	123456827	77	34	40	81	0	0	0	0	0	0	4	2	0	0	5	5	0	43	14	0	7	14	86	42	0	0	0	3	[]	0	10
23	123456827	63	31	51	88	0	0	0	0	0	0	4	2	0	0	4	5	0	45	16	0	8	16	86	42	0	0	0	3	[]	0	10
24	123456827	43	41	48	102	0	0	0	0	0	0	5	2	0	0	3	4	0	49	16	0	9	16	86	42	0	0	0	4	[]	0	11
25	123456827	32	33	59	112	0	0	0	0	0	0	5	0	0	0	4	3	0	50	17	0	9	17	86	42	0	0	0	4	[]	0	12
26	123456827	16	31	65	121	0	0	0	0	0	0	3	2	0	0	7	3	0	52	20	0	9	20	86	42	0	0	0	4	[]	0	12
27	123456827	16	25	57	134	0	0	0	0	0	0	3	1	0	0	8	4	0	54	23	0	9	23	86	42	0	0	0	4	[]	0	12
28	123456827	16	15	54	145	0	0	0	0	0	0	3	2	0	0	9	4	0	56	24	0	10	24	86	42	0	0	0	4	[]	0	11
