day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456927	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	40	0	0	0	0	[]	0	0
1	123456927	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	40	0	0	0	0	[]	0	0
2	123456927	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	40	0	0	0	0	[]	0	0
3	123456927	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	40	0	0	0	1	[]	0	0
4	123456927	248	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	40	0	0	0	2	[]	0	1
5	123456927	245	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	40	0	0	0	2	[]	0	1
6	123456927	245	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	40	0	0	0	2	[]	0	1
7	123456927	245	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	40	0	0	0	2	[]	0	1
8	123456927	237	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	40	0	0	0	2	[]	0	1
9	123456927	232	9	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	40	0	0	0	2	[]	0	2
10	123456927	226	13	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	86	40	0	0	0	3	[]	0	2
11	123456927	214	20	11	4	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	0	0	1	86	40	0	0	0	3	[]	0	2
12	123456927	203	21	20	4	0	0	0	0	0	0	0	0	0	0	1	1	0	16	2	0	0	2	86	40	0	0	0	3	[]	0	3
13	123456927	203	15	24	6	0	0	0	0	0	0	0	0	0	0	1	1	0	17	2	0	0	2	86	40	0	0	0	3	[]	0	3
14	123456927	202	13	20	11	0	0	0	0	0	0	0	0	0	0	3	1	0	20	4	0	0	4	86	40	0	0	0	4	[]	0	3
15	123456927	190	19	20	15	0	0	0	0	0	0	0	0	0	0	5	1	0	23	6	0	0	6	86	40	0	0	0	4	[]	0	3
16	123456927	184	22	23	15	0	0	0	0	0	0	0	0	0	0	5	1	0	27	6	0	0	6	86	40	0	0	0	4	[]	0	3
17	123456927	173	27	27	17	0	0	0	0	0	0	0	0	0	0	3	3	0	28	6	0	0	6	86	40	0	0	0	4	[]	0	3
18	123456927	156	35	33	20	0	0	0	0	0	0	0	0	0	0	1	5	0	32	6	0	0	6	86	40	0	0	0	4	[]	0	6
19	123456927	136	44	40	24	0	0	0	0	0	0	0	0	0	0	1	5	0	32	6	0	0	6	86	40	0	0	0	4	[]	0	8
20	123456927	136	31	44	31	0	0	0	0	0	0	0	0	0	0	3	5	0	34	8	0	0	8	86	40	0	0	0	4	[]	0	11
21	123456927	136	23	42	38	0	0	0	0	0	0	2	0	0	0	4	5	0	37	10	0	2	10	86	40	0	0	0	4	[]	0	11
22	123456927	105	43	47	45	0	0	0	0	0	0	1	1	0	0	2	6	0	41	10	0	2	10	86	40	0	0	0	4	[]	0	11
23	123456927	80	48	59	51	0	0	0	0	0	0	0	2	0	0	4	6	0	42	12	0	2	12	86	40	0	0	0	5	[]	0	11
24	123456927	56	59	56	66	0	0	0	0	0	0	0	2	0	0	6	5	0	42	15	0	2	15	86	40	0	0	0	5	[]	0	12
25	123456927	39	57	71	71	0	0	0	0	0	0	0	2	0	0	7	3	0	43	16	0	2	16	86	40	0	0	0	5	[]	0	12
26	123456927	23	47	84	83	0	0	0	0	0	0	0	2	0	0	6	5	0	43	17	0	2	17	86	40	0	0	0	5	[]	0	12
27	123456927	23	31	87	95	0	0	0	0	0	0	1	2	0	0	5	6	0	45	17	0	3	17	86	40	0	0	0	5	[]	0	12
28	123456927	23	20	85	105	0	0	0	0	0	0	1	2	0	0	7	7	0	47	20	0	3	20	86	40	0	0	0	5	[]	0	12
29	123456927	12	25	71	121	0	0	0	0	0	0	2	2	0	0	9	8	0	50	23	0	4	23	86	40	0	0	0	5	[]	0	12
30	123456927	7	21	69	132	0	0	0	0	0	0	1	3	0	0	11	6	0	50	25	0	4	25	86	40	0	0	0	5	[]	0	12
31	123456927	5	18	58	147	0	0	0	0	0	0	1	1	0	0	12	8	0	51	30	0	4	30	86	40	0	0	0	5	[]	0	12
32	123456927	5	12	54	154	0	0	0	0	0	0	2	1	0	0	14	8	0	54	32	0	5	32	86	40	0	0	0	5	[]	0	12
33	123456927	5	9	51	161	0	0	0	0	0	0	2	1	0	0	13	8	0	56	33	0	5	33	86	40	0	0	0	5	[]	0	12
34	123456927	5	6	49	167	0	0	0	0	0	0	2	1	0	0	13	7	0	57	35	0	5	35	86	40	0	0	0	5	[]	0	12
35	123456927	5	3	50	170	0	0	0	0	0	0	2	1	0	0	12	7	0	57	35	0	5	35	86	40	0	0	0	5	[]	0	12
36	123456927	5	2	43	178	0	0	0	0	0	0	1	2	0	0	13	6	0	58	36	0	5	36	86	40	0	0	0	5	[]	0	12
37	123456927	5	1	37	185	0	0	0	0	0	0	1	1	0	0	11	9	0	61	37	0	5	37	86	40	0	0	0	5	[]	0	12
38	123456927	4	2	33	191	0	0	0	0	0	0	2	1	0	0	9	8	0	65	37	0	6	37	86	40	0	0	0	5	[]	0	12
39	123456927	4	2	26	202	0	0	0	0	0	0	2	0	0	0	7	7	0	67	37	0	6	37	86	40	0	0	0	5	[]	0	11
40	123456927	4	1	22	209	0	0	0	0	0	0	2	0	0	0	7	5	0	69	37	0	6	37	86	40	0	0	0	5	[]	0	11
41	123456927	4	1	21	215	0	0	0	0	0	0	1	1	0	0	4	3	0	70	37	0	6	37	86	40	0	0	0	5	[]	0	11
42	123456927	4	1	18	221	0	0	0	0	0	0	0	1	0	0	2	3	0	74	37	0	6	37	86	40	0	0	0	5	[]	0	11
43	123456927	4	0	16	225	0	0	0	0	0	0	0	1	0	0	1	3	0	76	37	0	6	37	86	40	0	0	0	5	[]	0	10
44	123456927	4	0	14	229	0	0	0	0	0	0	0	1	0	0	0	2	0	76	37	0	6	37	86	40	0	0	0	5	[]	0	9
45	123456927	3	1	11	232	0	0	0	0	0	0	0	1	0	0	0	2	0	79	37	0	6	37	86	40	0	0	0	5	[]	0	8
46	123456927	3	1	8	236	0	0	0	0	0	0	0	1	0	0	0	1	0	80	37	0	6	37	86	40	0	0	0	5	[]	0	7
47	123456927	3	1	8	237	0	0	0	0	0	0	0	1	0	0	0	0	0	82	37	0	6	37	86	40	0	0	0	5	[]	0	7
48	123456927	3	1	8	238	0	0	0	0	0	0	0	0	0	0	0	0	0	87	37	0	6	37	86	40	0	0	0	5	[]	0	7
49	123456927	3	1	7	239	0	0	0	0	0	0	0	0	0	0	0	0	0	88	37	0	6	37	86	40	0	0	0	5	[]	0	6
50	123456927	3	1	7	239	0	0	0	0	0	0	0	0	0	0	0	0	0	90	37	0	6	37	86	40	0	0	0	5	[]	0	6
51	123456927	3	1	7	239	0	0	0	0	0	0	0	0	0	0	0	0	0	95	37	0	6	37	86	40	0	0	0	5	[]	0	6
52	123456927	3	1	7	239	0	0	0	0	0	0	0	0	0	0	0	0	0	97	37	0	6	37	86	40	0	0	0	5	[]	0	6
53	123456927	3	1	6	240	0	0	0	0	0	0	0	0	0	0	0	0	0	99	37	0	6	37	86	40	0	0	0	5	[]	0	6
54	123456927	3	1	4	242	0	0	0	0	0	0	0	0	0	0	0	0	0	104	37	0	6	37	86	40	0	0	0	5	[]	0	4
55	123456927	3	0	5	242	0	0	0	0	0	0	0	0	0	0	0	0	0	107	37	0	6	37	86	40	0	0	0	5	[]	0	4
56	123456927	3	0	4	243	0	0	0	0	0	0	0	0	0	0	0	0	0	115	37	0	6	37	86	40	0	0	0	5	[]	0	3
57	123456927	3	0	4	243	0	0	0	0	0	0	0	0	0	0	0	0	0	116	37	0	6	37	86	40	0	0	0	5	[]	0	3
58	123456927	3	0	3	244	0	0	0	0	0	0	0	0	0	0	0	0	0	118	37	0	6	37	86	40	0	0	0	5	[]	0	2
59	123456927	3	0	3	244	0	0	0	0	0	0	0	0	0	0	0	0	0	123	37	0	6	37	86	40	0	0	0	5	[]	0	2
60	123456927	3	0	3	244	0	0	0	0	0	0	0	0	0	0	0	0	0	124	37	0	6	37	86	40	0	0	0	5	[]	0	2
