day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456790	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	44	0	0	0	0	[]	0	0
1	123456790	245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	44	0	0	0	1	[]	0	0
2	123456790	245	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	44	0	0	0	1	[]	0	1
3	123456790	239	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	86	44	0	0	0	1	[]	0	1
4	123456790	236	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	44	0	0	0	2	[]	0	1
5	123456790	224	12	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	0	0	1	86	44	0	0	0	2	[]	0	2
6	123456790	224	9	9	3	0	0	0	0	0	0	0	0	0	0	1	0	0	9	1	0	0	1	86	44	0	0	0	2	[]	0	3
7	123456790	223	8	10	4	0	0	0	0	0	0	0	0	0	0	1	0	0	11	1	0	0	1	86	44	0	0	0	3	[]	0	3
8	123456790	215	13	11	5	0	0	0	0	0	0	1	0	0	0	1	0	0	13	1	0	1	1	86	44	0	0	0	3	[]	0	3
9	123456790	211	15	12	6	0	0	0	0	0	0	1	0	0	0	1	0	0	16	1	0	1	1	86	44	0	0	0	3	[]	0	4
10	123456790	200	21	16	7	0	0	0	0	0	0	1	0	0	0	0	1	0	20	1	0	1	1	86	44	0	0	0	3	[]	0	4
11	123456790	185	30	17	12	0	0	0	0	0	0	1	0	0	0	0	1	0	25	1	0	1	1	86	44	0	0	0	3	[]	0	5
12	123456790	172	38	19	14	0	0	0	0	0	0	1	0	0	0	1	1	0	29	2	0	1	2	86	44	0	0	0	3	[]	0	5
