day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456882	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	47	0	0	0	0	[]	0	0
1	123456882	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	47	0	0	0	0	[]	0	0
2	123456882	242	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	47	0	0	0	1	[]	0	1
3	123456882	240	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	47	0	0	0	1	[]	0	0
4	123456882	240	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	47	0	0	0	1	[]	0	1
5	123456882	240	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	47	0	0	0	1	[]	0	1
6	123456882	240	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	9	1	0	0	1	86	47	0	0	0	1	[]	0	1
7	123456882	239	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	12	1	0	0	1	86	47	0	0	0	2	[]	0	1
8	123456882	238	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	14	1	0	0	1	86	47	0	0	0	3	[]	0	1
9	123456882	237	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	14	1	0	0	1	86	47	0	0	0	4	[]	0	2
