day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456984	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	49	0	0	0	0	[]	0	0
1	123456984	240	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	86	49	0	0	0	1	[]	0	0
2	123456984	239	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	86	49	0	0	0	2	[]	0	0
3	123456984	237	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	49	0	0	0	3	[]	0	1
4	123456984	234	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	49	0	0	0	3	[]	0	1
5	123456984	226	11	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	86	49	0	0	0	4	[]	0	1
6	123456984	226	7	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	86	49	0	0	0	4	[]	0	1
7	123456984	225	7	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	1	0	86	49	0	0	0	5	[]	0	1
8	123456984	221	8	6	5	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	1	0	86	49	0	0	0	5	[]	0	2
9	123456984	210	15	10	5	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	0	1	0	86	49	0	0	0	5	[]	0	2
10	123456984	198	21	13	8	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	1	0	86	49	0	0	0	5	[]	0	4
11	123456984	175	30	25	9	0	0	0	0	0	0	0	1	0	0	1	0	0	28	1	0	1	1	86	49	0	0	0	6	[]	0	6
12	123456984	151	39	34	12	0	0	0	0	0	0	0	1	0	0	4	0	0	30	4	0	1	4	86	49	0	0	0	7	[]	0	9
13	123456984	150	32	38	14	0	0	0	0	0	0	0	1	0	0	6	0	0	32	6	0	1	6	86	49	0	0	0	8	[]	0	9
14	123456984	150	22	40	22	0	0	0	0	0	0	0	1	0	0	6	0	0	34	6	0	1	6	86	49	0	0	0	8	[]	0	10
15	123456984	117	47	42	28	0	0	0	0	0	0	0	1	0	0	3	3	0	36	6	0	1	6	86	49	0	0	0	8	[]	0	11
16	123456984	93	52	52	35	0	0	0	0	0	0	0	1	0	0	5	3	0	36	8	0	1	8	86	49	0	0	0	9	[]	0	11
17	123456984	70	56	58	48	0	0	0	0	0	0	0	0	0	0	5	4	0	37	9	0	1	9	86	49	0	0	0	9	[]	0	12
18	123456984	53	50	73	54	0	0	0	0	0	0	0	0	0	0	6	5	0	40	11	0	1	11	86	49	0	0	0	9	[]	0	12
19	123456984	31	55	71	69	0	0	0	0	0	0	1	0	0	0	8	6	0	45	14	0	2	14	86	49	0	0	0	9	[]	0	12
20	123456984	31	42	67	81	0	0	0	0	0	0	1	0	0	0	11	8	0	46	19	0	2	19	86	49	0	0	0	9	[]	0	12
